id,y
750587,0.84
750588,0.0
750589,0.64
750590,0.02
750591,0.04
750592,0.02
750593,0.55
750594,0.02
750595,0.46
750596,0.0
750597,0.24
750598,0.0
750599,0.01
750600,0.0
750601,0.0
750602,0.02
750603,0.0
750604,0.01
750605,0.1
750606,0.72
750607,0.0
750608,0.0
750609,0.29
750610,0.01
750611,0.51
750612,0.0
750613,0.0
750614,0.5
750615,0.0
750616,0.2
750617,0.0
750618,0.01
750619,0.03
750620,0.0
750621,0.01
750622,0.47
750623,0.0
750624,0.0
750625,0.03
750626,0.52
750627,0.0
750628,0.58
750629,0.25
750630,0.13
750631,0.0
750632,0.0
750633,0.0
750634,0.0
750635,0.42
750636,0.0
750637,0.0
750638,0.35
750639,0.17
750640,0.29
750641,0.69
750642,0.0
750643,0.01
750644,0.0
750645,0.0
750646,0.0
750647,0.0
750648,0.03
750649,0.48
750650,0.96
750651,0.01
750652,0.01
750653,0.0
750654,0.0
750655,0.0
750656,0.0
750657,0.09
750658,0.01
750659,0.02
750660,0.05
750661,0.01
750662,0.0
750663,0.27
750664,0.12
750665,0.29
750666,0.01
750667,0.19
750668,0.02
750669,0.01
750670,0.14
750671,0.23
750672,0.01
750673,0.03
750674,0.0
750675,0.0
750676,0.38
750677,0.23
750678,0.0
750679,0.69
750680,0.97
750681,0.0
750682,0.0
750683,0.0
750684,0.37
750685,0.0
750686,0.73
750687,0.02
750688,0.0
750689,0.06
750690,0.0
750691,0.0
750692,0.0
750693,0.3
750694,0.17
750695,0.24
750696,0.03
750697,0.72
750698,0.0
750699,0.0
750700,0.02
750701,0.05
750702,0.88
750703,0.0
750704,0.1
750705,0.0
750706,0.0
750707,0.07
750708,0.0
750709,0.0
750710,0.0
750711,0.48
750712,0.13
750713,0.18
750714,0.67
750715,0.01
750716,0.13
750717,0.04
750718,0.0
750719,0.02
750720,0.0
750721,0.0
750722,0.01
750723,0.03
750724,0.47
750725,0.74
750726,0.0
750727,0.02
750728,0.62
750729,0.0
750730,0.0
750731,0.36
750732,0.0
750733,0.46
750734,0.0
750735,0.19
750736,0.33
750737,0.66
750738,0.01
750739,0.08
750740,0.0
750741,0.0
750742,0.01
750743,0.0
750744,0.52
750745,0.0
750746,0.02
750747,0.0
750748,0.0
750749,0.0
750750,0.01
750751,0.0
750752,0.01
750753,0.0
750754,0.02
750755,0.01
750756,0.0
750757,0.15
750758,0.96
750759,0.01
750760,0.0
750761,0.0
750762,0.0
750763,0.06
750764,0.01
750765,0.0
750766,0.0
750767,0.01
750768,0.0
750769,0.01
750770,0.0
750771,0.01
750772,0.14
750773,0.01
750774,0.02
750775,0.0
750776,0.17
750777,0.14
750778,0.82
750779,0.26
750780,0.01
750781,0.8
750782,0.65
750783,0.07
750784,0.02
750785,0.0
750786,0.17
750787,0.0
750788,0.0
750789,0.01
750790,0.0
750791,0.0
750792,0.0
750793,0.0
750794,0.15
750795,0.0
750796,0.0
750797,0.45
750798,0.65
750799,0.13
750800,0.0
750801,0.0
750802,0.0
750803,0.0
750804,0.53
750805,0.0
750806,0.05
750807,0.0
750808,0.0
750809,0.82
750810,0.0
750811,0.65
750812,0.0
750813,0.0
750814,0.88
750815,0.0
750816,0.49
750817,0.0
750818,0.0
750819,0.01
750820,0.0
750821,0.07
750822,0.1
750823,0.05
750824,0.32
750825,0.0
750826,0.0
750827,0.03
750828,0.08
750829,0.64
750830,0.01
750831,0.0
750832,0.0
750833,0.49
750834,0.0
750835,0.14
750836,0.0
750837,0.0
750838,0.0
750839,0.0
750840,0.0
750841,0.01
750842,0.0
750843,0.59
750844,0.4
750845,0.07
750846,0.23
750847,0.05
750848,0.01
750849,0.01
750850,0.01
750851,0.0
750852,0.0
750853,0.0
750854,0.0
750855,0.0
750856,0.01
750857,0.11
750858,0.0
750859,0.0
750860,0.09
750861,0.71
750862,0.56
750863,0.0
750864,0.0
750865,0.0
750866,0.0
750867,0.29
750868,0.02
750869,0.52
750870,0.01
750871,0.0
750872,0.22
750873,0.0
750874,0.03
750875,0.16
750876,0.0
750877,0.0
750878,0.0
750879,0.19
750880,0.28
750881,0.0
750882,0.0
750883,0.09
750884,0.25
750885,0.05
750886,0.62
750887,0.0
750888,0.06
750889,0.0
750890,0.03
750891,0.0
750892,0.17
750893,0.0
750894,0.0
750895,0.06
750896,0.03
750897,0.69
750898,0.0
750899,0.0
750900,0.5
750901,0.0
750902,0.0
750903,0.59
750904,0.0
750905,0.12
750906,0.06
750907,0.0
750908,0.0
750909,0.61
750910,0.0
750911,0.0
750912,0.0
750913,0.35
750914,0.0
750915,0.0
750916,0.31
750917,0.0
750918,0.17
750919,0.39
750920,0.0
750921,0.01
750922,0.02
750923,0.0
750924,0.01
750925,0.0
750926,0.0
750927,0.03
750928,0.0
750929,0.91
750930,0.05
750931,0.0
750932,0.83
750933,0.0
750934,0.09
750935,0.03
750936,0.0
750937,0.11
750938,0.41
750939,0.01
750940,0.12
750941,0.01
750942,0.17
750943,0.0
750944,0.03
750945,0.0
750946,0.13
750947,0.02
750948,0.0
750949,0.02
750950,0.16
750951,0.0
750952,0.0
750953,0.0
750954,0.01
750955,0.0
750956,0.0
750957,0.01
750958,0.0
750959,0.59
750960,0.01
750961,0.08
750962,0.0
750963,0.28
750964,0.0
750965,0.01
750966,0.57
750967,0.9
750968,0.04
750969,0.0
750970,0.23
750971,0.0
750972,0.43
750973,0.0
750974,0.12
750975,0.81
750976,0.29
750977,0.0
750978,0.11
750979,0.14
750980,0.0
750981,0.0
750982,0.01
750983,0.04
750984,0.0
750985,0.0
750986,0.0
750987,0.0
750988,0.06
750989,0.0
750990,0.68
750991,0.52
750992,0.0
750993,0.07
750994,0.16
750995,0.84
750996,0.0
750997,0.1
750998,0.08
750999,0.01
751000,0.0
751001,0.78
751002,0.0
751003,0.0
751004,0.0
751005,0.01
751006,0.15
751007,0.0
751008,0.0
751009,0.0
751010,0.0
751011,0.91
751012,0.07
751013,0.0
751014,0.0
751015,0.0
751016,0.0
751017,0.0
751018,0.0
751019,0.13
751020,0.01
751021,0.0
751022,0.46
751023,0.01
751024,0.0
751025,0.0
751026,0.0
751027,0.0
751028,0.0
751029,0.35
751030,0.13
751031,0.49
751032,0.4
751033,0.05
751034,0.01
751035,0.0
751036,0.0
751037,0.05
751038,0.63
751039,0.0
751040,0.03
751041,0.17
751042,0.01
751043,0.0
751044,0.0
751045,0.0
751046,0.01
751047,0.0
751048,0.95
751049,0.0
751050,0.0
751051,0.0
751052,0.0
751053,0.01
751054,0.0
751055,0.1
751056,0.0
751057,0.0
751058,0.03
751059,0.0
751060,0.01
751061,0.58
751062,0.0
751063,0.0
751064,0.08
751065,0.35
751066,0.66
751067,0.01
751068,0.36
751069,0.0
751070,0.01
751071,0.3
751072,0.01
751073,0.0
751074,0.5
751075,0.0
751076,0.0
751077,0.41
751078,0.75
751079,0.13
751080,0.01
751081,0.0
751082,0.0
751083,0.04
751084,0.04
751085,0.0
751086,0.08
751087,0.0
751088,0.0
751089,0.0
751090,0.33
751091,0.0
751092,0.0
751093,0.0
751094,0.37
751095,0.18
751096,0.0
751097,0.0
751098,0.04
751099,0.02
751100,0.0
751101,0.0
751102,0.73
751103,0.56
751104,0.53
751105,0.06
751106,0.11
751107,0.04
751108,0.0
751109,0.72
751110,0.03
751111,0.09
751112,0.0
751113,0.02
751114,0.0
751115,0.0
751116,0.02
751117,0.0
751118,0.44
751119,0.0
751120,0.13
751121,0.0
751122,0.0
751123,0.0
751124,0.2
751125,0.76
751126,0.11
751127,0.05
751128,0.06
751129,0.17
751130,0.05
751131,0.27
751132,0.0
751133,0.02
751134,0.01
751135,0.52
751136,0.02
751137,0.0
751138,0.0
751139,0.89
751140,0.01
751141,0.73
751142,0.03
751143,0.0
751144,0.0
751145,0.36
751146,0.0
751147,0.28
751148,0.0
751149,0.0
751150,0.0
751151,0.0
751152,0.0
751153,0.0
751154,0.76
751155,0.14
751156,0.12
751157,0.13
751158,0.23
751159,0.0
751160,0.0
751161,0.06
751162,0.0
751163,0.0
751164,0.0
751165,0.45
751166,0.0
751167,0.0
751168,0.66
751169,0.09
751170,0.0
751171,0.59
751172,0.07
751173,0.01
751174,0.0
751175,0.72
751176,0.01
751177,0.82
751178,0.15
751179,0.03
751180,0.0
751181,0.0
751182,0.0
751183,0.4
751184,0.0
751185,0.0
751186,0.0
751187,0.01
751188,0.03
751189,0.0
751190,0.0
751191,0.0
751192,0.0
751193,0.05
751194,0.01
751195,0.0
751196,0.01
751197,0.04
751198,0.1
751199,0.02
751200,0.0
751201,0.05
751202,0.71
751203,0.0
751204,0.03
751205,0.0
751206,0.16
751207,0.1
751208,0.18
751209,0.0
751210,0.0
751211,0.0
751212,0.69
751213,0.0
751214,0.0
751215,0.0
751216,0.0
751217,0.74
751218,0.0
751219,0.02
751220,0.01
751221,0.0
751222,0.0
751223,0.01
751224,0.0
751225,0.0
751226,0.0
751227,0.0
751228,0.0
751229,0.0
751230,0.39
751231,0.01
751232,0.07
751233,0.0
751234,0.06
751235,0.0
751236,0.04
751237,0.0
751238,0.0
751239,0.0
751240,0.38
751241,0.0
751242,0.0
751243,0.0
751244,0.0
751245,0.56
751246,0.01
751247,0.0
751248,0.0
751249,0.86
751250,0.0
751251,0.0
751252,0.24
751253,0.0
751254,0.0
751255,0.0
751256,0.24
751257,0.0
751258,0.22
751259,0.0
751260,0.0
751261,0.0
751262,0.03
751263,0.1
751264,0.0
751265,0.13
751266,0.28
751267,0.0
751268,0.0
751269,0.86
751270,0.0
751271,0.18
751272,0.0
751273,0.31
751274,0.0
751275,0.21
751276,0.0
751277,0.0
751278,0.0
751279,0.0
751280,0.0
751281,0.04
751282,0.01
751283,0.0
751284,0.11
751285,0.0
751286,0.92
751287,0.0
751288,0.72
751289,0.76
751290,0.37
751291,0.0
751292,0.0
751293,0.0
751294,0.26
751295,0.07
751296,0.23
751297,0.14
751298,0.0
751299,0.0
751300,0.11
751301,0.01
751302,0.01
751303,0.11
751304,0.0
751305,0.0
751306,0.0
751307,0.06
751308,0.0
751309,0.01
751310,0.0
751311,0.14
751312,0.02
751313,0.0
751314,0.01
751315,0.0
751316,0.01
751317,0.0
751318,0.0
751319,0.02
751320,0.19
751321,0.69
751322,0.01
751323,0.0
751324,0.0
751325,0.07
751326,0.0
751327,0.06
751328,0.74
751329,0.0
751330,0.19
751331,0.01
751332,0.0
751333,0.01
751334,0.48
751335,0.61
751336,0.01
751337,0.24
751338,0.0
751339,0.54
751340,0.11
751341,0.01
751342,0.13
751343,0.01
751344,0.9
751345,0.0
751346,0.19
751347,0.36
751348,0.0
751349,0.0
751350,0.03
751351,0.03
751352,0.0
751353,0.35
751354,0.09
751355,0.0
751356,0.0
751357,0.0
751358,0.01
751359,0.03
751360,0.05
751361,0.0
751362,0.0
751363,0.0
751364,0.0
751365,0.81
751366,0.43
751367,0.0
751368,0.0
751369,0.02
751370,0.01
751371,0.0
751372,0.01
751373,0.03
751374,0.0
751375,0.0
751376,0.03
751377,0.31
751378,0.44
751379,0.01
751380,0.16
751381,0.0
751382,0.0
751383,0.0
751384,0.0
751385,0.0
751386,0.9
751387,0.1
751388,0.18
751389,0.0
751390,0.0
751391,0.02
751392,0.63
751393,0.02
751394,0.8
751395,0.73
751396,0.01
751397,0.0
751398,0.5
751399,0.88
751400,0.88
751401,0.16
751402,0.01
751403,0.0
751404,0.1
751405,0.47
751406,0.03
751407,0.01
751408,0.0
751409,0.28
751410,0.74
751411,0.0
751412,0.0
751413,0.64
751414,0.0
751415,0.0
751416,0.01
751417,0.09
751418,0.15
751419,0.0
751420,0.0
751421,0.0
751422,0.0
751423,0.0
751424,0.02
751425,0.0
751426,0.14
751427,0.03
751428,0.03
751429,0.03
751430,0.49
751431,0.55
751432,0.03
751433,0.0
751434,0.17
751435,0.3
751436,0.0
751437,0.2
751438,0.0
751439,0.08
751440,0.01
751441,0.0
751442,0.4
751443,0.03
751444,0.0
751445,0.0
751446,0.0
751447,0.0
751448,0.43
751449,0.18
751450,0.0
751451,0.0
751452,0.2
751453,0.01
751454,0.0
751455,0.0
751456,0.0
751457,0.66
751458,0.0
751459,0.46
751460,0.0
751461,0.0
751462,0.01
751463,0.6
751464,0.09
751465,0.24
751466,0.0
751467,0.0
751468,0.01
751469,0.03
751470,0.01
751471,0.0
751472,0.36
751473,0.06
751474,0.0
751475,0.04
751476,0.58
751477,0.4
751478,0.04
751479,0.0
751480,0.1
751481,0.0
751482,0.01
751483,0.0
751484,0.02
751485,0.0
751486,0.03
751487,0.13
751488,0.33
751489,0.57
751490,0.01
751491,0.01
751492,0.35
751493,0.0
751494,0.66
751495,0.01
751496,0.02
751497,0.0
751498,0.0
751499,0.0
751500,0.14
751501,0.0
751502,0.0
751503,0.0
751504,0.11
751505,0.01
751506,0.0
751507,0.04
751508,0.17
751509,0.66
751510,0.0
751511,0.41
751512,0.0
751513,0.0
751514,0.0
751515,0.59
751516,0.01
751517,0.0
751518,0.0
751519,0.0
751520,0.0
751521,0.88
751522,0.18
751523,0.01
751524,0.34
751525,0.49
751526,0.29
751527,0.01
751528,0.0
751529,0.0
751530,0.12
751531,0.0
751532,0.0
751533,0.0
751534,0.03
751535,0.0
751536,0.15
751537,0.0
751538,0.0
751539,0.0
751540,0.0
751541,0.0
751542,0.0
751543,0.08
751544,0.0
751545,0.0
751546,0.59
751547,0.01
751548,0.0
751549,0.0
751550,0.0
751551,0.01
751552,0.4
751553,0.0
751554,0.0
751555,0.0
751556,0.03
751557,0.0
751558,0.0
751559,0.48
751560,0.0
751561,0.0
751562,0.02
751563,0.0
751564,0.01
751565,0.51
751566,0.32
751567,0.87
751568,0.0
751569,0.17
751570,0.0
751571,0.0
751572,0.09
751573,0.0
751574,0.15
751575,0.58
751576,0.12
751577,0.04
751578,0.2
751579,0.0
751580,0.0
751581,0.0
751582,0.69
751583,0.0
751584,0.0
751585,0.01
751586,0.05
751587,0.0
751588,0.95
751589,0.05
751590,0.84
751591,0.02
751592,0.0
751593,0.0
751594,0.04
751595,0.26
751596,0.88
751597,0.08
751598,0.0
751599,0.0
751600,0.0
751601,0.0
751602,0.0
751603,0.01
751604,0.28
751605,0.87
751606,0.9
751607,0.0
751608,0.0
751609,0.29
751610,0.0
751611,0.01
751612,0.0
751613,0.0
751614,0.0
751615,0.0
751616,0.0
751617,0.0
751618,0.0
751619,0.0
751620,0.0
751621,0.31
751622,0.01
751623,0.0
751624,0.4
751625,0.0
751626,0.25
751627,0.0
751628,0.0
751629,0.0
751630,0.0
751631,0.06
751632,0.08
751633,0.0
751634,0.14
751635,0.13
751636,0.03
751637,0.01
751638,0.01
751639,0.01
751640,0.0
751641,0.0
751642,0.01
751643,0.49
751644,0.02
751645,0.0
751646,0.0
751647,0.0
751648,0.1
751649,0.0
751650,0.0
751651,0.0
751652,0.0
751653,0.0
751654,0.63
751655,0.0
751656,0.0
751657,0.01
751658,0.0
751659,0.27
751660,0.0
751661,0.0
751662,0.23
751663,0.13
751664,0.28
751665,0.0
751666,0.0
751667,0.06
751668,0.1
751669,0.24
751670,0.65
751671,0.03
751672,0.0
751673,0.0
751674,0.0
751675,0.0
751676,0.0
751677,0.01
751678,0.01
751679,0.0
751680,0.0
751681,0.53
751682,0.88
751683,0.0
751684,0.02
751685,0.01
751686,0.0
751687,0.0
751688,0.0
751689,0.0
751690,0.0
751691,0.0
751692,0.0
751693,0.17
751694,0.41
751695,0.0
751696,0.54
751697,0.0
751698,0.0
751699,0.01
751700,0.67
751701,0.0
751702,0.0
751703,0.01
751704,0.08
751705,0.05
751706,0.0
751707,0.14
751708,0.82
751709,0.05
751710,0.0
751711,0.0
751712,0.09
751713,0.02
751714,0.26
751715,0.1
751716,0.0
751717,0.0
751718,0.04
751719,0.0
751720,0.02
751721,0.24
751722,0.0
751723,0.0
751724,0.0
751725,0.15
751726,0.0
751727,0.0
751728,0.01
751729,0.0
751730,0.0
751731,0.48
751732,0.0
751733,0.82
751734,0.0
751735,0.1
751736,0.67
751737,0.0
751738,0.03
751739,0.16
751740,0.07
751741,0.0
751742,0.07
751743,0.0
751744,0.0
751745,0.0
751746,0.71
751747,0.0
751748,0.0
751749,0.0
751750,0.0
751751,0.84
751752,0.14
751753,0.0
751754,0.62
751755,0.0
751756,0.0
751757,0.89
751758,0.09
751759,0.02
751760,0.0
751761,0.0
751762,0.0
751763,0.38
751764,0.0
751765,0.04
751766,0.0
751767,0.07
751768,0.11
751769,0.02
751770,0.0
751771,0.0
751772,0.01
751773,0.0
751774,0.0
751775,0.0
751776,0.0
751777,0.11
751778,0.0
751779,0.01
751780,0.0
751781,0.0
751782,0.0
751783,0.48
751784,0.82
751785,0.04
751786,0.61
751787,0.31
751788,0.0
751789,0.0
751790,0.32
751791,0.0
751792,0.0
751793,0.14
751794,0.08
751795,0.0
751796,0.28
751797,0.23
751798,0.0
751799,0.0
751800,0.47
751801,0.0
751802,0.0
751803,0.0
751804,0.06
751805,0.01
751806,0.0
751807,0.11
751808,0.0
751809,0.01
751810,0.0
751811,0.0
751812,0.0
751813,0.0
751814,0.03
751815,0.0
751816,0.0
751817,0.01
751818,0.33
751819,0.04
751820,0.19
751821,0.0
751822,0.0
751823,0.0
751824,0.0
751825,0.67
751826,0.21
751827,0.71
751828,0.25
751829,0.0
751830,0.04
751831,0.0
751832,0.0
751833,0.22
751834,0.37
751835,0.02
751836,0.1
751837,0.13
751838,0.0
751839,0.3
751840,0.0
751841,0.6
751842,0.75
751843,0.01
751844,0.03
751845,0.0
751846,0.0
751847,0.01
751848,0.0
751849,0.56
751850,0.0
751851,0.0
751852,0.84
751853,0.0
751854,0.0
751855,0.0
751856,0.25
751857,0.2
751858,0.02
751859,0.36
751860,0.27
751861,0.03
751862,0.0
751863,0.0
751864,0.34
751865,0.0
751866,0.08
751867,0.09
751868,0.0
751869,0.0
751870,0.0
751871,0.12
751872,0.01
751873,0.03
751874,0.2
751875,0.01
751876,0.01
751877,0.0
751878,0.07
751879,0.0
751880,0.17
751881,0.01
751882,0.8
751883,0.91
751884,0.16
751885,0.1
751886,0.0
751887,0.44
751888,0.02
751889,0.07
751890,0.0
751891,0.0
751892,0.91
751893,0.0
751894,0.44
751895,0.0
751896,0.01
751897,0.0
751898,0.0
751899,0.0
751900,0.0
751901,0.01
751902,0.0
751903,0.01
751904,0.0
751905,0.19
751906,0.88
751907,0.0
751908,0.8
751909,0.0
751910,0.6
751911,0.0
751912,0.08
751913,0.14
751914,0.26
751915,0.0
751916,0.0
751917,0.02
751918,0.0
751919,0.0
751920,0.89
751921,0.05
751922,0.01
751923,0.0
751924,0.01
751925,0.06
751926,0.01
751927,0.0
751928,0.0
751929,0.0
751930,0.0
751931,0.0
751932,0.0
751933,0.0
751934,0.0
751935,0.01
751936,0.08
751937,0.0
751938,0.0
751939,0.0
751940,0.0
751941,0.0
751942,0.13
751943,0.0
751944,0.04
751945,0.01
751946,0.0
751947,0.87
751948,0.09
751949,0.73
751950,0.0
751951,0.72
751952,0.61
751953,0.0
751954,0.0
751955,0.06
751956,0.0
751957,0.0
751958,0.0
751959,0.0
751960,0.0
751961,0.72
751962,0.11
751963,0.0
751964,0.09
751965,0.0
751966,0.0
751967,0.0
751968,0.01
751969,0.0
751970,0.09
751971,0.06
751972,0.01
751973,0.02
751974,0.12
751975,0.76
751976,0.0
751977,0.14
751978,0.0
751979,0.0
751980,0.0
751981,0.0
751982,0.0
751983,0.0
751984,0.0
751985,0.07
751986,0.0
751987,0.05
751988,0.37
751989,0.64
751990,0.08
751991,0.01
751992,0.77
751993,0.0
751994,0.0
751995,0.62
751996,0.0
751997,0.0
